phylum	taxon	total	color	d11_1203_1	d11_1203_2	d11_1203_3	d11_1203_4	d11_1207_1	d11_1207_2	d11_1207_3	d11_1207_4	d11_1268_1	d11_1268_2	d11_1269_1	d11_1269_2	d11_1270_1	d11_1270_2	d11_1271_1	d11_1271_2	d19_1203_1	d19_1203_2	d19_1203_3	d19_1203_4	d19_1207_1	d19_1207_2A	d19_1207_2B	d19_1207_3	d19_1207_4	d19_1268_1	d19_1268_2	d19_1268_3	d19_1269_1	d19_1269_2	d19_1269_3	d19_1270_1	d19_1270_2	d19_1270_3	d19_1271_1	d19_1271_2	d19_1271_3	d1_1203_1	d1_1203_2	d1_1207_1	d1_1207_2	d1_1268_1	d1_1268_2	d1_1269_2	d1_1269_3	d1_1270_1	d1_1270_2	d1_1271_1	d1_1271_2	d4_1203_2	d4_1203_3	d4_1203_4	d4_1207_1	d4_1207_2	d4_1207_3	d4_1268_3	d4_1269_1	d4_1269_2	d4_1270_1	d4_1270_2	d4_1271_1	d4_1271_3	dn7_1203_1	dn7_1207_1	dn7_1268_1	dn7_1269_1	dn7_1269_2	dn7_1270_1	dn7_1270_2	dn7_1271_1	dn7_1271_2	dn7_1271_3
02_Firmicutes	Clostridium_XI	27464	dodgerblue4	0	0	0	0.00494339809184834	0	0.0102417042195821	0.018842327404281	0	0.0130593766324221	0.0120754716981132	0	0	0	0.0604777744179014	0	0	1.51929723502304	0.540958268933539	0.814513143280266	1.19330651060717	0.605815831987076	34.6568774348217	0.921994419507461	3.73908746499753	0.0357964714906674	0.00535984670838414	0	0	0	0.00519845086164323	0	0	0	0.00289393720156273	0	0	0	2.9904068805822	21.4046822742475	8.65286484910337	38.6109850204267	0.719915125795696	0.443576282912139	0.027146864537146	1.33570792520036	0.437181663837012	8.50235719767569	3.48051539912005	12.6721060683325	0.627652579353219	0.369477911646586	2.10718954248366	0.0944405968645722	0.0552902739381754	0	5.62418253160878	0	0	2.53062633001668	3.56285412465188	16.6895117455216	10.1269695579012	0	0	0	0	0	0	0.0106258633513973	0	0	0
02_Firmicutes	Allobaculum	17053	dodgerblue1	0	0	0	0	0	0	0	0	0	0.0030188679245283	0	0	0	0	0	0	0	1.26457777153295	0	0	0.980844680360028	0	0	0	0	2.11847941148883	14.0184077742478	2.8403840745651	1.69602087410307	3.15805889844826	0.254407498326266	0.355852842809365	0.0628913620081485	0.0607726812328172	4.65572392537766	1.58749730279584	3.65115012930448	0	0	0	0	0	0	3.34811329291467	0.00636051392952551	0	0	0	0	0	0	0	0	0	0	0.0435983141985177	3.23190999744311	5.13137557959814	0.0172542704319319	0	0	0	0	0	0.299931341018321	1.41068401771557	0.432164708167427	0.199123855037834	0.27627244713633	0.171972837110856	0.332654039798609	0.698236035279294
02_Firmicutes	Ruminococcaceae_unclassified	15056	deepskyblue4	0.0305210377152823	0.00545464462990236	0	0	0	0	0.00753693096171239	0.0047796577765032	0.00870625108828139	0.0060377358490566	0	0.00614156302779057	0	0	0	0	0.00720046082949309	0	0	0.0228602779809802	0.686591276252019	0	0.0303287637995875	0.0741228792620656	0.0409102531321913	0.829436278122446	1.03485329844889	1.34586798441204	2.19415287908439	1.08907545551426	2.36108011604553	0.275585284280936	0.514068524240518	2.25727101721893	1.74181045553247	2.64788385068278	2.74942153259834	0	0	0.0218690771249453	0.0181570585565138	0.00757805395574416	0.00406950718268018	4.27110668717763	0	0	0	0	0.00637429882712902	0.0537987925159902	0.0428380187416332	0.0679738562091503	0.182585153938173	1.6938929379241	2.88611914127293	0.0726638569975294	2.46484275121452	2.55538382277177	0	0	0	0.0458926112895824	5.42127659574468	2.63297715331484	2.54399595273371	3.3079993438679	3.9234728561717	2.05097570688969	2.32706407395601	2.97645294999559	2.10980580196596	2.14195716085678
02_Firmicutes	Clostridium_XlVa	11353	deepskyblue1	0.00436014824504033	0	0.0205184323917653	0	0	0.0102417042195821	0	0	0	0	0	0	0	0	0.00745406432857516	0	0	0.358297035267669	8.49222510181414	3.6987929773226	8.10639279944611	0	0	0.00823587547356284	6.80644336486832	0.0710179688860899	0.20790506447393	0.433891768108955	0.987368795587974	0.706989317183479	1.16045525552332	0.0802675585284281	0.16133001558612	1.77398350455795	0.338555651544514	2.36120958046916	1.83408193820607	0	0.0155557283969822	0	0.00907852927825692	0	0	0.452447742285766	0	0	0	0	0	0.0777093669675414	0.289156626506024	0.14640522875817	1.00107032676447	1.6788137723046	0.786692573811668	0	0.255689082076195	0.175167439464194	0	0	0.0661719525452569	0	2.92765957446808	1.19251431607533	1.11661185993568	0.535841216031494	1.35476352335632	0.886101154918359	0.414408670704495	0.520328071258488	0.27571325821146	0.220495590088198
02_Firmicutes	Oscillibacter	4806	skyblue3	0	0	0	0	0	0	0	0	0	0	0	0	0.00199286554136192	0	0	0	0	0	0	0	0	0	0	0	0.00511378164152391	0.364469576170122	0.163520837226687	0.771363143304809	0.711617149973314	0.540638889610896	0.406159339433162	0.101672240802676	0.224221377594269	2.54087686297207	0.193793924677205	0.955580900712062	0.94256158976453	0.00661594442606682	0	0	0	0	0	0.0633426839200072	0	0	0.00548185505975222	0	0	0	0	0	0	0.00502638853983413	0.350694279891948	0	0.0971618511889542	0.108191653786708	0	0	0	0	1.2936170212766	0.808784461892674	2.55845047519243	0.623325496199902	1.46644653782655	0.856232576662684	0.191265540325151	0.246935355851486	0.395588587868617	0.682486350272995
02_Firmicutes	Firmicutes_unclassified	4719	skyblue	0.0436014824504033	0.0981836033382425	0.170986936598044	0.014830194275545	0.0927896948856504	0.107537894305612	0.0452215857702743	0.138610075518593	0	0	0.0399436090225564	0.0276370336250576	0	0	0	0	0.00720046082949309	0	0.805257312106627	0.0731528895391368	0.0173090237710593	0.00749175906502847	0	0.255312139680448	0.158527230887241	0.340350265982393	0.198561016632405	0.233015949539994	0.189764573326217	0.556234242195826	0.468645391653649	0.0909698996655518	0.0382816986136556	0.54116625669223	0.184454458427701	0.184951142073302	0.18374846876276	0	0	0	0	0	0	0.371007148674328	0	0	0	0	0	0.179329308386634	0.187416331994645	0.0888888888888889	0.0566643581187433	0.0603166624780096	0.748779678688214	0	0.286371771925339	0.200927357032458	0.0230056939092425	0	0	0	0.297872340425532	1.04492591062046	4.04003902721064	0.453824703373613	0.985723997280761	1.10513739545998	0.637551801083838	0.194020636740453	1.50743227043874	0.818983620327594
02_Firmicutes	Clostridia_unclassified	4496	steelblue4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442187353441692	0.0630723229302934	0.172753203969306	0.646385577892427	0.356093884022561	0.19192144610578	0	0.00546881408766509	0.260454348140645	0.273179387797987	1.30390555161678	0.58867564992514	0	0	0	0	0	0	0.180979096914306	0	0	0	0	0	0	0	0	0	0	0.0758257902469077	0	0.230120173868576	0.540958268933539	0	0	0	0	0.0680851063829787	0.419151071491824	0.108408918440357	4.38514954344141	6.10857531319802	2.30485862206292	1.50355966422272	0.127877237851662	0.0749220810357228	0.183746325073499
02_Firmicutes	Flavonifractor	4368	steelblue1	0	0	0	0	0	0	0.0037684654808562	0.0143389733295096	0	0	0	0	0	0	0	0	0	0	0	0	0.525040387722132	0.0149835181300569	0	0	0	0.00133996167709604	0	0	1.35800272786574	1.17225066930055	3.72238339656327	0	0.00273440704383254	0.00578787440312545	1.25148847743351	3.90863413581579	2.42275758813121	0	0	0.0145793847499636	0	0	0	0	0	0	0	0	0	0	0.00535475234270415	0.00522875816993464	0	0	0.0189564475617269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Ruminococcus	1422	royalblue4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00749175906502847	0	0	0	0.0696780072089938	0.0163520837226687	0.86778353621791	0	0	0	0.0160535117056856	0	0	0	0	0.0034027494215326	0	0	0	0	0	0	1.17636412994299	0	0	0	0	0	0	0	0	0	0	0	0	0.173868575811813	0.906749098402885	0	0	0.00472656803894692	2.73315996124624	0	0	0.0397499367614642	0.0874842801684072	0.908031465475381	0.0199123855037834	0.0212517267027946	0.0396860393332745	0.0719251977942939	0.0367492650146997
02_Firmicutes	Clostridium_XlVb	1049	royalblue1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392337872144011	0	0	0	0	0.0468986586983612	0.0957764903756307	0.140613072998272	0.020755500207555	0	0.263334077214907	0.00267558528428094	0.00546881408766509	0.00289393720156273	0.0256835321861356	0.197281218211522	0.0646522390091194	0	0	0	0	0.00757805395574416	0	0.180979096914306	0	0	0	0	0	0.0777093669675414	0	0.057516339869281	0.327394069130517	1.65368182960543	0.364911615563243	0	0	0	0	0	0	0	0.442553191489362	0.141684869236673	0.245726881798143	0.136694187763136	0.0825483150432165	0.029868578255675	0.0212517267027946	0.00440955992591939	0.00599376648285783	0.0209995800083998
02_Firmicutes	Blautia	939	slateblue4	0	0	0.0136789549278435	0	0	0	0	0	0	0	0.00234962406015038	0	0	0	0	0	0	0.00702543206407194	0	0.00457205559619605	3.31756288945304	0	0	0.0123538132103443	0	0.0736978922402819	0.0957764903756307	0.0522277128279298	0	0.0233930288773945	0.00892657888864093	0.0267558528428094	0.00546881408766509	0.0202575604109391	0.0537019309346471	0.0123300761382202	0.0408329930583912	0	0	0.0437381542498907	0	0	0	0.0361958193828613	0	0	0	0	0	0.0239105744515512	0.0160642570281124	0.0470588235294118	0.0692564377006863	0.321688866549384	0.071086678356476	0	0.0511378164152391	0.0257599175682638	0	0	0	0	0.051063829787234	0.0236141448727788	0.0216817836880714	0.0218710700421018	0.00971156647567253	0.0248904818797292	0.0159387950270959	0.00881911985183879	0.0389594821385759	0.0104997900041999
02_Firmicutes	Enterococcus	659	purple	0.00436014824504033	0.0109092892598047	0	0	0	0.071691929537075	0.0263792583659934	0	0	0	0	0	0	0	0	0	2.06653225806452	0.00702543206407194	0.0231395779340985	0.0228602779809802	0.0057696745903531	0	0.00606575275991751	1.07889968703673	0.11761697775505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358658616773268	0.00535475234270415	0	0	0.0452374968585072	0	0	0	0	0	0	0	0	0.00851063829787234	0.194816695200425	0	0	0	0	0	0	0	0
03_Proteobacteria	Escherichia/Shigella	85415	yellow2	25.620231087857	24.4640811651121	20.9835168593119	23.337782391616	18.2031548496261	24.0014338385907	25.0678323786554	22.7224930694962	0.00435312554414069	0.0030188679245283	31.5296052631579	21.8516812528789	0	0.0241911097671606	0	0	11.0887096774194	12.4139384572151	17.6832654572381	14.296817849305	3.19639972305562	0.00749175906502847	0.02426301103967	0.0205896886839071	5.87573510611097	0.0924573557196264	0.0560642870491497	0.0200875818568961	0	0.0129961271541081	0.00446328944432046	2.25016722408027	2.48557600284378	0.144696860078136	0.277849120922739	0.0400727474492155	0.0442357424799238	0.00661594442606682	0.132223691374349	0	0.0544711756695415	0	0	0	0	0.00424448217317487	0.00548185505975222	0	0	20.3718094327216	18.6559571619813	22.7398692810458	5.19423282755147	4.45338024629304	0.10899957347993	0.0290655427990118	1.10457683456916	0.144255538382277	0.0115028469546213	0	0	0.0203967161287033	0.11063829787234	0.0177106086545841	0.00722726122935714	0.0109355350210509	0.00485578323783626	0.00497809637594584	0.00531293167569865	0	0.00599376648285783	0.00524989500209996
03_Proteobacteria	Burkholderiales_unclassified	8435	darkgoldenrod3	0	0	0	0	0	0	0	0	0.00435312554414069	0.0030188679245283	0	0.00307078151389529	0	0	0.00372703216428758	0.00327729164618359	0	0	0	0	0	0	0	0	0	0	0.00233601196038124	0	1.17416829745597	2.25352844852234	5.13724615041285	0	0	0	7.57197226178524	5.320427853642	3.5388593983939	0	0	0	0	0	0	0.0361958193828613	0	0.00424448217317487	0	0	0	0	0	0	0	0	0	0	0.00511378164152391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Desulfovibrionaceae_unclassified	2296	goldenrod2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791674079345312	0.421074519793102	1.42825262218255	0	0	0	0.516005510285087	2.08994790542832	2.20157887573159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00575142347731063	0	0	0	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Alphaproteobacteria_unclassified	533	goldenrod1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00593014291644429	0.00259922543082162	0.0357063155545637	0	0	0	1.06236428588106	0.206528775315188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Parasutterella	509	gold	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86175859681514	0	0	0	0	0	0.00467202392076247	0	0	0	0.00446328944432046	0	0	0	0.00466973312475192	0.00924755710366511	0.0034027494215326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522875816993464	0	0.0100527770796683	0	0	0	0	0	0	0	0	0	0	0	0.00546776751052545	0	0	0	0	0	0
